,Unnamed: 0,kind,totalItems,items__kind,items__id,items__etag,items__selfLink,items__volumeInfo__title,items__volumeInfo__subtitle,items__volumeInfo__authors__001,items__volumeInfo__publisher,items__volumeInfo__publishedDate,year,items__volumeInfo__description,items__volumeInfo__industryIdentifiers__type,items__volumeInfo__industryIdentifiers__identifier,items__volumeInfo__readingModes__text,items__volumeInfo__readingModes__image,items__volumeInfo__pageCount,items__volumeInfo__printType,items__volumeInfo__categories__-,items__volumeInfo__maturityRating,items__volumeInfo__allowAnonLogging,items__volumeInfo__contentVersion,items__volumeInfo__panelizationSummary__containsEpubBubbles,items__volumeInfo__panelizationSummary__containsImageBubbles,items__volumeInfo__imageLinks__smallThumbnail,items__volumeInfo__imageLinks__thumbnail,items__volumeInfo__language,items__volumeInfo__previewLink,items__volumeInfo__infoLink,items__volumeInfo__canonicalVolumeLink,items__saleInfo__country,items__saleInfo__saleability,items__saleInfo__isEbook,items__saleInfo__listPrice__amount,items__saleInfo__listPrice__currencyCode,items__saleInfo__retailPrice__amount,items__saleInfo__retailPrice__currencyCode,items__saleInfo__buyLink,items__saleInfo__offers__finskyOfferType,items__saleInfo__offers__|,items__saleInfo__offers__|__amountInMicros,items__saleInfo__offers__|__currencyCode,items__accessInfo__country,items__accessInfo__viewability,items__accessInfo__embeddable,items__accessInfo__publicDomain,items__accessInfo__textToSpeechPermission,items__accessInfo__epub__isAvailable,items__accessInfo__epub__acsTokenLink,items__accessInfo__pdf__isAvailable,items__accessInfo__webReaderLink,items__accessInfo__accessViewStatus,items__accessInfo__quoteSharingAllowed,items__searchInfo__textSnippet,items__volumeInfo__averageRating,items__volumeInfo__ratingsCount,items__accessInfo__pdf__acsTokenLink,items__volumeInfo__authors__002,items__volumeInfo__authors__003,Unnamed: 0.1,items__accessInfo__epub__downloadLink,items__accessInfo__pdf__downloadLink,items__volumeInfo__authors__004,items__volumeInfo__authors__005,items__volumeInfo__authors__006,items__volumeInfo__authors__007,items__volumeInfo__authors__008,items__volumeInfo__authors__009,items__volumeInfo__authors__010,items__volumeInfo__authors__011,items__volumeInfo__authors__012,items__volumeInfo__authors__013,items__volumeInfo__authors__014,items__volumeInfo__authors__015,items__volumeInfo__authors__016,items__volumeInfo__authors__017,items__volumeInfo__authors__018,items__volumeInfo__authors__019,items__volumeInfo__authors__020,items__volumeInfo__comicsContent,Unnamed: 0.1.1,items__volumeInfo__authors__-,"items__volumeInfo__description	","items__searchInfo__textSnippet	",title
67,,books#volumes,1,books#volume,K2iwobExVPMC,GrDTBZJSl3g,https://www.googleapis.com/books/v1/volumes/K2iwobExVPMC,The Unhappy Gays,What Everyone Should Know about Homosexuality,Tim LaHaye,,1978,1978,"In the United States today, at least ten million persons are practicing homosexuals. Dr. Tim LaHaye states, ""What we have seen so far, however, is nothing compared to the social uproar that is coming."" Drawing upon his extensive counseling experience, he examines homosexuality -- observing its rejection, depression, loneliness, hostility, and high suicide rate -- and concludes that the phrase ""gay life style"" is one of the world's cruelest hoaxes. Well known for his work on human temperaments, LaHaye offers hope to the victims of this delusion and help to their concerned parents, friends, and counselors. - Back cover.",ISBN_10,842377972,FALSE,FALSE,207,BOOK,Homosexuality,NOT_MATURE,FALSE,1.1.1.0.preview.0,FALSE,FALSE,http://books.google.com/books/content?id=K2iwobExVPMC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=K2iwobExVPMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=K2iwobExVPMC&dq=isbn:9780842377973&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=K2iwobExVPMC&dq=isbn:9780842377973&hl=&source=gbs_api,https://books.google.com/books/about/The_Unhappy_Gays.html?hl=&id=K2iwobExVPMC,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=K2iwobExVPMC&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,"In the United States today, at least ten million persons are practicing homosexuals. Dr. Tim LaHaye states, &quot;What we have seen so far, however, is nothing compared to the social uproar that is coming.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,books#volumes,1,books#volume,Y0IAAAAACAAJ,hwG8CjzaKVE,https://www.googleapis.com/books/v1/volumes/Y0IAAAAACAAJ,A Politically Correct Murder,,John Hagar,,2000-05,2000,"A Politically Correct Murder provides a hard-eyed vision of how ""correctness"" can turn upon itself, with disastrous results. Attorneys from the Progressive Litigation Foundation here created judicial chaos while pursuing their own quirky notions of how society should be organized -- and who should be rich. When a PLF organizer is caught in the middle of a vicious power struggle and murdered, Bill Cody is hired to find the killer. Cody, a disbarred attorney, is a private investigator who understands the inner workings of the PLF from painful personal experience. More lawyers turn up dead after Cody and his ex-convict partner begin investigating militant organizations such as the Baby Rescue League, and a shadow prison gang known as the United White Line.",ISBN_10,887392563,FALSE,FALSE,288,BOOK,Fiction,NOT_MATURE,FALSE,preview-1.0.0,,,http://books.google.com/books/content?id=Y0IAAAAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Y0IAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=Y0IAAAAACAAJ&dq=isbn:9780887392566&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=Y0IAAAAACAAJ&dq=isbn:9780887392566&hl=&source=gbs_api,https://books.google.com/books/about/A_Politically_Correct_Murder.html?hl=&id=Y0IAAAAACAAJ,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=Y0IAAAAACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,"A Politically Correct Murder provides a hard-eyed vision of how &quot;correctness&quot; can turn upon itself, with disastrous results.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,books#volumes,1,books#volume,1GMn5L3kdDkC,hqm6JkpSmbU,https://www.googleapis.com/books/v1/volumes/1GMn5L3kdDkC,Unprotected,A Campus Psychiatrist Reveals How Political Correctness in Her Profession Endangers Every Student,Miriam Grossman,Penguin,2007,2007,"A university psychiatrist contends that college policies about free choice and sex education are promoting student vulnerability and victimization, in a provocative account that argues that today's college health-care practitioners should be providing morality counseling in order to reduce rates of STD and HIV infection, drug abuse, and mental illness. Reprint. 30,000 first printing.",ISBN_10,1595230459,FALSE,FALSE,200,BOOK,Education,MATURE,FALSE,0.2.3.0.preview.0,FALSE,FALSE,http://books.google.com/books/content?id=1GMn5L3kdDkC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=1GMn5L3kdDkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=1GMn5L3kdDkC&dq=isbn:9781595230454&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=1GMn5L3kdDkC&dq=isbn:9781595230454&hl=&source=gbs_api,https://books.google.com/books/about/Unprotected.html?hl=&id=1GMn5L3kdDkC,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,TRUE,http://play.google.com/books/reader?id=1GMn5L3kdDkC&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,"A university psychiatrist contends that college policies about free choice and sex education are promoting student vulnerability and victimization, in a provocative account that argues that today&#39;s college health-care practitioners should ...",4.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,books#volumes,1,books#volume,LdyhssCoTHkC,JZXn3rGEZXk,https://www.googleapis.com/books/v1/volumes/LdyhssCoTHkC,"Same, Same But Different",,Jenny Sue Kostecki-Shaw,Henry Holt and Company (BYR),9/13/2011,2011,"Elliot lives in America, and Kailash lives in India. They are pen pals. By exchanging letters and pictures, they learn that they both love to climb trees, have pets, and go to school. Their worlds might look different, but they are actually similar. Same, same. But different! Through an inviting point-of-view and colorful, vivid illustrations, this story shows how two boys living oceans apart can be the best of friends.",ISBN_13,9.78143E+12,TRUE,TRUE,36,BOOK,Juvenile Fiction,NOT_MATURE,TRUE,0.6.4.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=LdyhssCoTHkC&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=LdyhssCoTHkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=LdyhssCoTHkC&printsec=frontcover&dq=isbn:9781429961561&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=LdyhssCoTHkC&source=gbs_api,https://play.google.com/store/books/details?id=LdyhssCoTHkC,NL,FOR_SALE,TRUE,12.18,EUR,8.28,EUR,https://play.google.com/store/books/details?id=LdyhssCoTHkC&rdid=book-LdyhssCoTHkC&rdot=1&source=gbs_api,1,listPrice,12180000,EUR,NL,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,http://books.google.nl/books/download/Same_Same_But_Different-sample-epub.acsm?id=LdyhssCoTHkC&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,TRUE,http://play.google.com/books/reader?id=LdyhssCoTHkC&hl=&printsec=frontcover&source=gbs_api,SAMPLE,FALSE,"Their worlds might look different, but they are actually similar. Same, same. But different! Through an inviting point-of-view and colorful, vivid illustrations, this story shows how two boys living oceans apart can be the best of friends.",4.5,20,http://books.google.nl/books/download/Same_Same_But_Different-sample-pdf.acsm?id=LdyhssCoTHkC&format=pdf&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,books#volumes,1,books#volume,Ko_mAgAAQBAJ,SG3TOFGR/vs,https://www.googleapis.com/books/v1/volumes/Ko_mAgAAQBAJ,The Politically Incorrect Guide to Socialism,,Kevin Williamson,Regnery Publishing,1/10/2011,2011,Argues that the same impulse for control that governed the Soviet Union is present in the American health care and educational systems and that socialism can never work because of human nature.,ISBN_13,9.7816E+12,FALSE,TRUE,304,BOOK,Political Science,NOT_MATURE,FALSE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=Ko_mAgAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=Ko_mAgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en,http://books.google.nl/books?id=Ko_mAgAAQBAJ&printsec=frontcover&dq=isbn:9781596986497&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=Ko_mAgAAQBAJ&dq=isbn:9781596986497&hl=&source=gbs_api,https://books.google.com/books/about/The_Politically_Incorrect_Guide_to_Socia.html?hl=&id=Ko_mAgAAQBAJ,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,PARTIAL,TRUE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=Ko_mAgAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,FALSE,"As Kevin Williamson explains in this myth-busting book, socialism never works because it can&#39;t work. It assumes the authorities have all-knowing planning abilities that human beings don&#39;t possess--and can&#39;t possess.",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,books#volumes,1,books#volume,YQTPDwAAQBAJ,yv13zC/HwYg,https://www.googleapis.com/books/v1/volumes/YQTPDwAAQBAJ,God and the Transgender Debate,What does the Bible actually say about gender identity?,Andrew T. Walker,The Good Book Company,8/15/2017,2017,"There's been huge cultural change in the last few decades. Same-sex marriage would have been unthinkable 20 or 30 years ago. Now it's almost universally accepted in the Western world. Now suddenly the issue of transgender is the next big social, cultural issue that has dominated the headlines. Vaughan Roberts surveys the Christian worldview and seeks to apply these principles to the many complex questions surrounding gender identity. This short book gives an overview and a starting point for constructive discussion as we seek to live in a world with different values, and love, serve and relate to transgender people. Talking Points is a series of short books by Vaughan Roberts, designed to help Christians think, talk and relate to others with compassion, conviction and wisdom about today's big issues.",ISBN_13,9.78178E+12,TRUE,TRUE,176,BOOK,Religion,NOT_MATURE,TRUE,1.1.1.0.preview.3,FALSE,FALSE,http://books.google.com/books/content?id=YQTPDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=YQTPDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=YQTPDwAAQBAJ&printsec=frontcover&dq=isbn:9781784981792&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=YQTPDwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=YQTPDwAAQBAJ,NL,FOR_SALE,TRUE,9.19,EUR,9.19,EUR,https://play.google.com/store/books/details?id=YQTPDwAAQBAJ&rdid=book-YQTPDwAAQBAJ&rdot=1&source=gbs_api,1,listPrice,9190000,EUR,NL,PARTIAL,TRUE,FALSE,ALLOWED,TRUE,,TRUE,http://play.google.com/books/reader?id=YQTPDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,FALSE,"If you want to learn more and love better, and are open to considering what God has to say about sex and gender, this hope-filled book is for you.",5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,books#volumes,1,books#volume,C0KZRR6YrcAC,F9OTOs98SPg,https://www.googleapis.com/books/v1/volumes/C0KZRR6YrcAC,The Ultimate Book of Rude and Politically Incorrect Jokes,,Allan Pease,Robson,9/4/2001,2001,"A book containing every joke guaranteed to annoy those who like to think of themselves as politically correct. It deliberately sets out to offend ""prudes and those who take life too seriously"".",ISBN_10,1861054491,FALSE,FALSE,256,BOOK,Humor,NOT_MATURE,FALSE,1.3.3.0.preview.0,FALSE,FALSE,http://books.google.com/books/content?id=C0KZRR6YrcAC&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=C0KZRR6YrcAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=C0KZRR6YrcAC&dq=isbn:9781861054494&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=C0KZRR6YrcAC&dq=isbn:9781861054494&hl=&source=gbs_api,https://books.google.com/books/about/The_Ultimate_Book_of_Rude_and_Politicall.html?hl=&id=C0KZRR6YrcAC,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=C0KZRR6YrcAC&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,A book containing every joke guaranteed to annoy those who like to think of themselves as politically correct. It deliberately sets out to offend &quot;prudes and those who take life too seriously&quot;.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,books#volumes,1,books#volume,Vqe0swEACAAJ,9mbVc5c04ho,https://www.googleapis.com/books/v1/volumes/Vqe0swEACAAJ,"How I Escaped Political Correctness, and You Can Too",,Loretta Breuning,,11/16/2017,2017,"Political correctness is biological. It meets our core mammalian needs for resources, status, and the safety of a herd. I learned to meet my mammalian needs in new ways instead of living in fear of PC gatekeepers. This book shows you how to feel safe when conformity surrounds you.You care about the greater good, but you want to define it for yourself. What if you disagree with the politically correct view? You fear ridicule, shunning and attack, so you tell yourself it¿s not worth it and find a way to conform. Until one day you can't.I was politically correct until the day I heard myself lie about a simple fact because the truth didn't sound progressive. I froze in the middle of a lecture to 150 students. Enough! I decided to take back my brain. I gave myself permission to see what I see and know what I know instead of living in fear. It cost me, but the benefits outweighed the costs. I transitioned and you can too.What do I mean by Political Correctness?I do not mean the hot-button dramas that fill the headlines. They are just tribal solidarity rituals. I mean the belief that we are suffering under a bad system.Political correctness trains you to feel victimized by bad guys running the bad system, and to fight them by following the leaders of political correctness. If you follow, you get to be one of the good guys and share in the rewards that these leaders control. If you don't follow, you are labelled a bad guy and excommunicated.This message is so pervasive that we take it for granted. But I saw that the good guys are not all good and the bad guys are not all bad. I tried to overlook the inconvenient facts because I feared excommunication. But when I had kids, I saw how harmful it is for children to be taught that they're powerless victims. I wanted them to believe in themselves instead of just following the lead of political correctness.",ISBN_10,1941959091,FALSE,FALSE,,BOOK,,NOT_MATURE,FALSE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=Vqe0swEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=Vqe0swEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=Vqe0swEACAAJ&dq=isbn:9781941959091&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=Vqe0swEACAAJ&dq=isbn:9781941959091&hl=&source=gbs_api,https://books.google.com/books/about/How_I_Escaped_Political_Correctness_and.html?hl=&id=Vqe0swEACAAJ,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=Vqe0swEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,"I learned to meet my mammalian needs in new ways instead of living in fear of PC gatekeepers. This book shows you how to feel safe when conformity surrounds you.You care about the greater good, but you want to define it for yourself.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,books#volumes,1,books#volume,GO6yDwAAQBAJ,7HgRi+6AEpQ,https://www.googleapis.com/books/v1/volumes/GO6yDwAAQBAJ,Irreversible Damage,The Transgender Craze Seducing Our Daughters,Abigail Shrier,Simon and Schuster,6/30/2020,2020,"NAMED A BOOK OF THE YEAR BY THE ECONOMIST AND ONE OF THE BEST BOOKS OF 2021 BY THE TIMES AND THE SUNDAY TIMES ""Irreversible Damage . . . has caused a storm. Abigail Shrier, a Wall Street Journal writer, does something simple yet devastating: she rigorously lays out the facts."" —Janice Turner, The Times of London Until just a few years ago, gender dysphoria—severe discomfort in one’s biological sex—was vanishingly rare. It was typically found in less than .01 percent of the population, emerged in early childhood, and afflicted males almost exclusively. But today whole groups of female friends in colleges, high schools, and even middle schools across the country are coming out as “transgender.” These are girls who had never experienced any discomfort in their biological sex until they heard a coming-out story from a speaker at a school assembly or discovered the internet community of trans “influencers.” Unsuspecting parents are awakening to find their daughters in thrall to hip trans YouTube stars and “gender-affirming” educators and therapists who push life-changing interventions on young girls—including medically unnecessary double mastectomies and puberty blockers that can cause permanent infertility. Abigail Shrier, a writer for the Wall Street Journal, has dug deep into the trans epidemic, talking to the girls, their agonized parents, and the counselors and doctors who enable gender transitions, as well as to “detransitioners”—young women who bitterly regret what they have done to themselves. Coming out as transgender immediately boosts these girls’ social status, Shrier finds, but once they take the first steps of transition, it is not easy to walk back. She offers urgently needed advice about how parents can protect their daughters. A generation of girls is at risk. Abigail Shrier’s essential book will help you understand what the trans craze is and how you can inoculate your child against it—or how to retrieve her from this dangerous path.",ISBN_13,9.78168E+12,TRUE,FALSE,256,BOOK,Political Science,NOT_MATURE,TRUE,1.2.2.0.preview.2,FALSE,FALSE,http://books.google.com/books/content?id=GO6yDwAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=GO6yDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=GO6yDwAAQBAJ&printsec=frontcover&dq=isbn:9781684510467&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=GO6yDwAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=GO6yDwAAQBAJ,NL,FOR_SALE,TRUE,13.02,EUR,13.02,EUR,https://play.google.com/store/books/details?id=GO6yDwAAQBAJ&rdid=book-GO6yDwAAQBAJ&rdot=1&source=gbs_api,1,listPrice,13020000,EUR,NL,PARTIAL,TRUE,FALSE,ALLOWED_FOR_ACCESSIBILITY,TRUE,http://books.google.nl/books/download/Irreversible_Damage-sample-epub.acsm?id=GO6yDwAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,FALSE,http://play.google.com/books/reader?id=GO6yDwAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,FALSE,"But today whole groups of female friends in colleges, high schools, and even middle schools across the country are coming out as “transgender.” These are girls who had never experienced any discomfort in their biological sex until they ...",3,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,books#volumes,1,books#volume,YFL5DQAAQBAJ,hrZuAb2gBcE,https://www.googleapis.com/books/v1/volumes/YFL5DQAAQBAJ,Sex Scandal,The Drive to Abolish Male and Female,Ashley McGuire,Simon and Schuster,2/13/2017,2017,"Men and women used to cheer: vive la différence! But now, contrary to all science and common sense, we’re supposed to believe that there is no difference. (And if you insist there is, you just might be accused of a hate crime!) Our culture—and our laws—are endorsing a worldview rooted in craziness. For instance, we’re told that: •Boys who think they’re girls (and who could change their minds tomorrow) should be allowed to participate in girls’ sports—and shower in their locker rooms •Expectant mothers are now “birthing individuals” •Coed college dorm rooms and bathrooms are great, but single-sex clubs are a campus danger •It’s horrible for stores to have separate boys and girls clothing departments (let alone toy sections) •It would be a great idea for our military to lower physical standards and push young women and mothers into combat roles in the military If you think that’s insanity, you’re not alone, but you might be surprised at just how widespread—and successful—this lunatic campaign has become. In her compelling new book, Sex Scandal, journalist Ashley McGuire takes this radical campaign to task and reveals: •How so-called “gender-norming” flies in the face of science (which is proving that men and women are even more different than commonly acknowledged) •Why—especially if you have kids—it’s almost impossible to avoid the dangerous consequences of a “gender neutral” world •How embracing sexual differences can make policing safer, government more efficient—and hedge funds lose less money •How “gender neutrality” is making women more vulnerable to violence •How the word “gender”—formerly a grammatical term—has been used to dismiss the reality of definite, biological “sex” (male and female) with fluid “gender identities” •Why “gender” insanity is not something we can just ignore and hope will fade away, but need to refute—now—with hard, cold facts before it does any more damage (which it likely will) Sex Scandal: The Drive to Abolish Male and Female is packed with news-breaking interviews, shocking examples, and “inconvenient” facts that everyone needs to read—and act on.",ISBN_13,9.78162E+12,TRUE,FALSE,256,BOOK,Social Science,NOT_MATURE,TRUE,1.5.6.0.preview.2,FALSE,FALSE,http://books.google.com/books/content?id=YFL5DQAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=YFL5DQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,un,http://books.google.nl/books?id=YFL5DQAAQBAJ&printsec=frontcover&dq=isbn:9781621576105&hl=&cd=1&source=gbs_api,https://play.google.com/store/books/details?id=YFL5DQAAQBAJ&source=gbs_api,https://play.google.com/store/books/details?id=YFL5DQAAQBAJ,NL,FOR_SALE,TRUE,15.02,EUR,15.02,EUR,https://play.google.com/store/books/details?id=YFL5DQAAQBAJ&rdid=book-YFL5DQAAQBAJ&rdot=1&source=gbs_api,1,listPrice,15020000,EUR,NL,PARTIAL,TRUE,FALSE,ALLOWED_FOR_ACCESSIBILITY,TRUE,http://books.google.nl/books/download/Sex_Scandal-sample-epub.acsm?id=YFL5DQAAQBAJ&format=epub&output=acs4_fulfillment_token&dl_type=sample&source=gbs_api,FALSE,http://play.google.com/books/reader?id=YFL5DQAAQBAJ&hl=&printsec=frontcover&source=gbs_api,SAMPLE,FALSE,"In her compelling new book, Sex Scandal, journalist Ashley McGuire takes this radical campaign to task and reveals: •How so-called “gender-norming” flies in the face of science (which is proving that men and women are even more ...",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,books#volumes,1,books#volume,hMpdngEACAAJ,KF0CdZTpx+0,https://www.googleapis.com/books/v1/volumes/hMpdngEACAAJ,Political Correctness and the Surgeon,,Liam Kirwan,,1/1/2008,2008,no data,ISBN_10,1434346226,FALSE,FALSE,300,BOOK,Health & Fitness,NOT_MATURE,FALSE,preview-1.0.0,,,http://books.google.com/books/content?id=hMpdngEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=hMpdngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=hMpdngEACAAJ&dq=isbn:9781434346223&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=hMpdngEACAAJ&dq=isbn:9781434346223&hl=&source=gbs_api,https://books.google.com/books/about/Political_Correctness_and_the_Surgeon.html?hl=&id=hMpdngEACAAJ,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=hMpdngEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,books#volumes,1,books#volume,cgvYjwEACAAJ,3JOoVOnRPz0,https://www.googleapis.com/books/v1/volumes/cgvYjwEACAAJ,Liberal Insanity!,The Absurdity of Political Correctness and Racism,Liam Wolford,Createspace Independent Publishing Platform,1/26/2016,2016,"Have the liberals gone mad? Why are we letting them drag the civilized world into the abyss? We ignore the elephant in the room because it is politically incorrect to do otherwise. We seem to be more afraid of labels than we are of destroying ourselves! Is political correctness the bi-product of our ancestors' sins? Are we becoming over apologetic for crimes that we did not commit? Is the West committing suicide to make amends for past transgressions? Will the world be a better place if we allow liberalism to destroy Europe and America with an open border policy? This book is a wake up call! Now, is the time to STOP liberal globalization and to preserve our cultures, identities and our planet!",ISBN_10,1523714565,FALSE,FALSE,192,BOOK,,NOT_MATURE,FALSE,preview-1.0.0,FALSE,FALSE,http://books.google.com/books/content?id=cgvYjwEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api,http://books.google.com/books/content?id=cgvYjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,un,http://books.google.nl/books?id=cgvYjwEACAAJ&dq=isbn:9781523714568&hl=&cd=1&source=gbs_api,http://books.google.nl/books?id=cgvYjwEACAAJ&dq=isbn:9781523714568&hl=&source=gbs_api,https://books.google.com/books/about/Liberal_Insanity.html?hl=&id=cgvYjwEACAAJ,NL,NOT_FOR_SALE,FALSE,,,,,,,,,,NL,NO_PAGES,FALSE,FALSE,ALLOWED,FALSE,,FALSE,http://play.google.com/books/reader?id=cgvYjwEACAAJ&hl=&printsec=frontcover&source=gbs_api,NONE,FALSE,Is the West committing suicide to make amends for past transgressions? Will the world be a better place if we allow liberalism to destroy Europe and America with an open border policy? This book is a wake up call!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
